[2025-04-22 11:10:41] Monitoring started (Interval: 500ms, Dry-run: No)
[2025-04-23 08:24:28] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 9
[2025-04-23 08:24:29] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 98
[2025-04-23 08:24:29] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 34
[2025-04-23 08:24:30] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 66
[2025-04-23 08:24:30] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 82
[2025-04-23 08:24:31] Periodic GC invoked. Interval: 30, Cycles collected: 0
[2025-04-23 08:24:31] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 30
[2025-04-23 08:24:31] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 90
[2025-04-23 08:24:32] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 40
[2025-04-23 08:24:32] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 44
[2025-04-23 08:24:33] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 37
[2025-04-23 08:24:34] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 72
[2025-04-23 08:24:34] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 84
[2025-04-23 08:24:35] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 95
[2025-04-23 08:24:35] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 48
[2025-04-23 08:24:36] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 9
[2025-04-23 08:24:36] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 29
[2025-04-23 08:24:37] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 26
[2025-04-23 08:24:37] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 13
[2025-04-23 08:24:38] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 81
[2025-04-23 08:24:39] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 33
[2025-04-23 08:24:39] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 6
[2025-04-23 08:24:40] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 58
[2025-04-23 08:24:40] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 68
[2025-04-23 08:24:41] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 73
[2025-04-23 08:24:41] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 50
[2025-04-23 08:24:42] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 71
[2025-04-23 08:24:42] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 28
[2025-04-23 08:24:43] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 24
[2025-04-23 08:24:44] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 9
[2025-04-23 08:24:44] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 22
[2025-04-23 08:24:45] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 71
[2025-04-23 08:24:45] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 50
[2025-04-23 08:24:46] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 79
[2025-04-23 08:24:46] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 34
[2025-04-23 08:24:47] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 89
[2025-04-23 08:24:48] Periodic GC invoked. Interval: 30, Cycles collected: 0
[2025-04-23 08:24:48] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 34
[2025-04-23 08:24:48] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 64
[2025-04-23 08:24:49] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 55
[2025-04-23 08:24:49] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 6
[2025-04-23 08:24:50] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 86
[2025-04-23 08:24:50] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 7
[2025-04-23 08:24:51] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 37
[2025-04-23 08:24:51] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 5
[2025-04-23 08:24:52] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 69
[2025-04-23 08:24:53] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 68
[2025-04-23 08:24:53] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 73
[2025-04-23 08:24:54] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 68
[2025-04-23 08:24:54] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 8
[2025-04-23 08:24:55] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 23
[2025-04-23 08:24:55] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 7
[2025-04-23 08:24:56] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 2
[2025-04-23 08:24:57] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 69
[2025-04-23 08:24:57] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 27
[2025-04-23 08:24:58] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 0
[2025-04-23 08:24:58] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 36
[2025-04-23 08:24:59] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 25
[2025-04-23 08:24:59] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 95
[2025-04-23 08:25:00] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 76
[2025-04-23 08:25:01] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 43
[2025-04-23 08:25:01] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 54
[2025-04-23 08:25:02] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 89
[2025-04-23 08:25:02] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 34
[2025-04-23 08:25:03] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 45
[2025-04-23 08:25:03] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 56
[2025-04-23 08:25:04] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 40
[2025-04-23 08:25:04] Periodic GC invoked. Interval: 30, Cycles collected: 0
[2025-04-23 08:25:04] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 2
[2025-04-23 08:25:05] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 7
[2025-04-23 08:25:06] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 89
[2025-04-23 08:25:06] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 57
[2025-04-23 08:25:07] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 52
[2025-04-23 08:25:07] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 64
[2025-04-23 08:25:08] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 10
[2025-04-23 08:25:08] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 96
[2025-04-23 08:25:09] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 13
[2025-04-23 08:25:09] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 72
[2025-04-23 08:25:10] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 30
[2025-04-23 08:25:11] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 45
[2025-04-23 08:25:11] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 91
[2025-04-23 08:25:12] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 33
[2025-04-23 08:25:12] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 86
[2025-04-23 08:25:13] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 82
[2025-04-23 08:25:13] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 60
[2025-04-23 08:25:14] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 71
[2025-04-23 08:25:14] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 69
[2025-04-23 08:25:15] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 28
[2025-04-23 08:25:15] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 14
[2025-04-23 08:25:16] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 96
[2025-04-23 08:25:17] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 81
[2025-04-23 08:25:17] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 71
[2025-04-23 08:25:18] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 13
[2025-04-23 08:25:18] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 24
[2025-04-23 08:25:19] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 13
[2025-04-23 08:25:19] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 64
[2025-04-23 08:25:20] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 73
[2025-04-23 08:25:20] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 25
[2025-04-23 08:25:21] Periodic GC invoked. Interval: 30, Cycles collected: 0
[2025-04-23 08:25:21] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 23
[2025-04-23 08:25:22] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 65
[2025-04-23 08:25:22] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 51
[2025-04-23 08:25:23] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 6
[2025-04-23 08:25:23] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 10
[2025-04-23 08:25:24] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 36
[2025-04-23 08:25:25] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 86
[2025-04-23 08:25:25] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 11
[2025-04-23 08:25:26] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 52
[2025-04-23 08:25:26] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 64
[2025-04-23 08:25:27] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 52
[2025-04-23 08:25:27] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 40
[2025-04-23 08:25:28] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 22
[2025-04-23 08:25:28] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 75
[2025-04-23 08:25:29] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 53
[2025-04-23 08:25:30] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 12
[2025-04-23 08:25:30] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 16
[2025-04-23 08:25:31] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 49
[2025-04-23 08:25:31] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 58
[2025-04-23 08:25:32] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 99
[2025-04-23 08:25:32] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 29
[2025-04-23 08:25:33] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 1
[2025-04-23 08:25:34] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 23
[2025-04-23 08:25:34] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 83
[2025-04-23 08:25:35] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 25
[2025-04-23 08:25:35] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 51
[2025-04-23 08:25:36] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 73
[2025-04-23 08:25:36] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 26
[2025-04-23 08:25:37] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 91
[2025-04-23 08:25:37] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 10
[2025-04-23 08:25:38] Periodic GC invoked. Interval: 30, Cycles collected: 0
[2025-04-23 08:25:38] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 57
[2025-04-23 08:25:39] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 39
[2025-04-23 08:25:39] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 86
[2025-04-23 08:25:40] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 15
[2025-04-23 08:25:40] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 44
[2025-04-23 08:25:41] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 92
[2025-04-23 08:25:41] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 7
[2025-04-23 08:25:42] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 15
[2025-04-23 08:25:42] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 23
[2025-04-23 08:25:43] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 43
[2025-04-23 08:25:44] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 53
[2025-04-23 08:25:44] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 28
[2025-04-23 08:25:45] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 99
[2025-04-23 08:25:45] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 68
[2025-04-23 08:25:46] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 17
[2025-04-23 08:25:46] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 76
[2025-04-23 08:25:47] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 2
[2025-04-23 08:25:48] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 36
[2025-04-23 08:25:48] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 71
[2025-04-23 08:25:49] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 17
[2025-04-23 08:25:49] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 28
[2025-04-23 08:25:50] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 8
[2025-04-23 08:25:50] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 30
[2025-04-23 08:25:51] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 87
[2025-04-23 08:25:51] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 11
[2025-04-23 08:25:52] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 83
[2025-04-23 08:25:53] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 84
[2025-04-23 08:25:53] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 19
[2025-04-23 08:25:54] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 99
[2025-04-23 08:25:54] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 27
[2025-04-23 08:25:55] Periodic GC invoked. Interval: 30, Cycles collected: 0
[2025-04-23 08:25:55] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 80
[2025-04-23 08:25:55] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 12
[2025-04-23 08:25:56] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 20
[2025-04-23 08:25:57] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 92
[2025-04-23 08:25:57] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 45
[2025-04-23 08:25:58] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 63
[2025-04-23 08:25:58] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 4
[2025-04-23 08:25:59] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 3
[2025-04-23 08:25:59] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 95
[2025-04-23 08:26:00] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 51
[2025-04-23 08:26:00] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 5
[2025-04-23 08:26:01] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 38
[2025-04-23 08:26:02] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 14
[2025-04-23 08:26:02] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 84
[2025-04-23 08:26:03] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 8
[2025-04-23 08:26:03] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 44
[2025-04-23 08:26:04] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 75
[2025-04-23 08:26:04] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 27
[2025-04-23 08:26:05] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 85
[2025-04-23 08:26:05] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 33
[2025-04-23 08:26:06] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 70
[2025-04-23 08:26:07] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 33
[2025-04-23 08:26:07] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 4
[2025-04-23 08:26:08] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 70
[2025-04-23 08:26:08] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 58
[2025-04-23 08:26:09] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 38
[2025-04-23 08:26:09] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 50
[2025-04-23 08:26:10] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 47
[2025-04-23 08:26:11] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 0
[2025-04-23 08:26:11] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 56
[2025-04-23 08:26:12] Periodic GC invoked. Interval: 30, Cycles collected: 0
[2025-04-23 08:26:12] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 41
[2025-04-23 08:26:12] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 29
[2025-04-23 08:26:13] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 7
[2025-04-23 08:26:13] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 55
[2025-04-23 08:26:14] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 86
[2025-04-23 08:26:15] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 63
[2025-04-23 08:26:15] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 45
[2025-04-23 08:26:16] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 46
[2025-04-23 08:26:16] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 100
[2025-04-23 08:26:17] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 99
[2025-04-23 08:26:17] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 0
[2025-04-23 08:26:18] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 44
[2025-04-23 08:26:18] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 42
[2025-04-23 08:26:19] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 74
[2025-04-23 08:26:19] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 34
[2025-04-23 08:26:20] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 46
[2025-04-23 08:26:21] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 74
[2025-04-23 08:26:21] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 58
[2025-04-23 08:26:22] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 60
[2025-04-23 08:26:22] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 58
[2025-04-23 08:26:23] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 35
[2025-04-23 08:26:23] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 23
[2025-04-23 08:26:24] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 30
[2025-04-23 08:26:25] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 94
[2025-04-23 08:26:25] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 64
[2025-04-23 08:26:26] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 72
[2025-04-23 08:26:26] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 79
[2025-04-23 08:26:27] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 47
[2025-04-23 08:26:27] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 18
[2025-04-23 08:26:28] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 6
[2025-04-23 08:26:28] Periodic GC invoked. Interval: 30, Cycles collected: 0
[2025-04-23 08:26:28] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 6
[2025-04-23 08:26:29] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 36
[2025-04-23 08:26:30] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 90
[2025-04-23 08:26:30] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 1
[2025-04-23 08:26:31] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 92
[2025-04-23 08:26:31] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 7
[2025-04-23 08:26:32] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 82
[2025-04-23 08:26:32] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 38
[2025-04-23 08:26:33] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 71
[2025-04-23 08:26:33] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 25
[2025-04-23 08:26:34] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 15
[2025-04-23 08:26:35] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 48
[2025-04-23 08:26:35] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 10
[2025-04-23 08:26:36] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 66
[2025-04-23 08:26:36] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 82
[2025-04-23 08:26:37] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 61
[2025-04-23 08:26:37] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 68
[2025-04-23 08:26:38] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 95
[2025-04-23 08:26:38] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 1
[2025-04-23 08:26:39] Memory: 2097152 bytes, Peak: 2097152, GC Interval: 30, CPU Load: 19
